Order_ID,Order_Date,Customer_ID,Product,Category,Region,Salesperson,Sales_Channel,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Sales,Cost,Profit,Payment_Method,Order_Status,Year,Month_Number,Month,Quarter
ORD10606,2024-07-06,CUST1051,Monitor,Electronics,South,Neha,Distributor,2,19374.74,0.15,38749.48,5812.42,32937.06,25690.91,7246.15,Credit Card,Completed,2024,7,July,Q3
ORD10607,2024-07-07,CUST1007,Smartphone,Electronics,East,Neha,Online,4,38985.92,0.1,155943.68,15594.37,140349.31,117893.42,22455.89,Net Banking,Completed,2024,7,July,Q3
ORD10608,2024-07-08,CUST1066,Headphones,Accessories,East,Rahul,Online,7,3371.01,0.15,23597.07,3539.56,20057.51,15043.13,5014.38,Cash,Completed,2024,7,July,Q3
ORD10609,2024-07-09,CUST1167,Tablet,Electronics,North,Neha,Retail Store,4,29298.13,0.05,117192.52,5859.63,111332.89,89066.31,22266.58,Net Banking,Completed,2024,7,July,Q3
ORD10610,2024-07-10,CUST1011,Mouse,Accessories,Central,Priya,Online,4,1198.88,0.0,4795.52,0.0,4795.52,3356.86,1438.66,Credit Card,Completed,2024,7,July,Q3
ORD10611,2024-07-11,CUST1129,Monitor,Electronics,South,Sneha,Retail Store,10,19105.68,0.05,191056.8,9552.84,181503.96,141573.09,39930.87,Cash,Completed,2024,7,July,Q3
ORD10612,2024-07-12,CUST1001,Keyboard,Accessories,North,Pooja,Distributor,3,2336.17,0.1,7008.51,700.85,6307.66,4541.52,1766.14,Debit Card,Completed,2024,7,July,Q3
ORD10613,2024-07-12,CUST1071,Keyboard,Accessories,South,Rahul,Distributor,1,2520.02,0.2,2520.02,504.0,2016.02,1451.53,564.49,Cash,Completed,2024,7,July,Q3
ORD10614,2024-07-13,CUST1138,Keyboard,Accessories,South,Amit,Online,8,2640.27,0.0,21122.16,0.0,21122.16,15207.96,5914.2,Credit Card,Completed,2024,7,July,Q3
ORD10615,2024-07-14,CUST1163,Monitor,Electronics,East,Sneha,Online,9,18489.46,0.0,166405.14,0.0,166405.14,129796.01,36609.13,Net Banking,Completed,2024,7,July,Q3
ORD10616,2024-07-15,CUST1084,Office Chair,Furniture,Central,Sneha,Online,9,12108.25,0.0,108974.25,0.0,108974.25,82820.43,26153.82,Debit Card,Completed,2024,7,July,Q3
ORD10617,2024-07-16,CUST1092,Smartphone,Electronics,South,Neha,Online,3,39544.22,0.15,118632.66,17794.9,100837.76,84703.72,16134.04,Net Banking,Completed,2024,7,July,Q3
ORD10618,2024-07-17,CUST1164,Monitor,Electronics,East,Amit,Distributor,1,16710.78,0.1,16710.78,1671.08,15039.7,11730.97,3308.73,Cash,Completed,2024,7,July,Q3
ORD10619,2024-07-18,CUST1032,Office Chair,Furniture,North,Arjun,Online,5,12000.78,0.15,60003.9,9000.58,51003.32,38762.52,12240.8,Cash,Completed,2024,7,July,Q3
ORD10620,2024-07-19,CUST1125,Mouse,Accessories,East,Vikram,Online,3,1250.43,0.15,3751.29,562.69,3188.6,2232.02,956.58,Net Banking,Completed,2024,7,July,Q3
ORD10621,2024-07-20,CUST1008,Printer,Office Equipment,North,Pooja,Online,3,14986.4,0.15,44959.2,6743.88,-38215.32,31718.72,-6496.6,Credit Card,Returned,2024,7,July,Q3
ORD10622,2024-07-21,CUST1139,Mouse,Accessories,North,Amit,Distributor,8,1112.45,0.2,8899.6,1779.92,7119.68,4983.78,2135.9,Net Banking,Completed,2024,7,July,Q3
ORD10623,2024-07-22,CUST1159,Tablet,Electronics,South,Pooja,Retail Store,3,28406.93,0.15,85220.79,12783.12,72437.67,57950.14,14487.53,Credit Card,Completed,2024,7,July,Q3
ORD10624,2024-07-22,CUST1172,Laptop,Electronics,North,Sneha,Retail Store,2,67840.32,0.1,135680.64,13568.06,122112.58,100132.32,21980.26,Credit Card,Completed,2024,7,July,Q3
ORD10625,2024-07-23,CUST1094,Office Chair,Furniture,West,Arjun,Retail Store,7,12111.69,0.15,84781.83,12717.27,72064.56,54769.07,17295.49,Credit Card,Completed,2024,7,July,Q3
ORD10626,2024-07-24,CUST1006,Keyboard,Accessories,Central,Neha,Retail Store,5,2409.64,0.1,12048.2,1204.82,10843.38,7807.23,3036.15,Credit Card,Completed,2024,7,July,Q3
ORD10627,2024-07-25,CUST1064,Mouse,Accessories,West,Sneha,Online,1,1172.13,0.2,1172.13,234.43,937.7,656.39,281.31,Debit Card,Completed,2024,7,July,Q3
ORD10628,2024-07-26,CUST1040,Desk,Furniture,Central,Arjun,Retail Store,4,17118.61,0.0,68474.44,0.0,68474.44,54094.81,14379.63,UPI,Completed,2024,7,July,Q3
ORD10629,2024-07-27,CUST1032,Printer,Office Equipment,West,Neha,Distributor,2,14721.09,0.05,29442.18,1472.11,27970.07,23215.16,4754.91,Cash,Completed,2024,7,July,Q3
ORD10630,2024-07-28,CUST1118,Laptop,Electronics,North,Arjun,Retail Store,8,69710.17,0.0,557681.36,0.0,557681.36,457298.72,100382.64,UPI,Completed,2024,7,July,Q3
ORD10631,2024-07-29,CUST1108,Tablet,Electronics,South,Amit,Retail Store,6,25829.19,0.05,154975.14,7748.76,147226.38,117781.1,29445.28,UPI,Completed,2024,7,July,Q3
ORD10632,2024-07-30,CUST1021,Keyboard,Accessories,North,Priya,Distributor,6,2471.59,0.1,14829.54,1482.95,-13346.59,9609.54,-3737.05,Cash,Returned,2024,7,July,Q3
ORD10633,2024-07-31,CUST1143,Printer,Office Equipment,South,Amit,Distributor,1,15486.46,0.0,15486.46,0.0,15486.46,12853.76,2632.7,UPI,Completed,2024,7,July,Q3
ORD10634,2024-08-01,CUST1072,Laptop,Electronics,East,Arjun,Retail Store,4,69541.58,0.05,278166.32,13908.32,264258.0,216691.56,47566.44,Cash,Completed,2024,8,August,Q3
ORD10635,2024-08-02,CUST1068,Keyboard,Accessories,West,Vikram,Online,7,2448.52,0.05,17139.64,856.98,16282.66,11723.52,4559.14,Net Banking,Completed,2024,8,August,Q3
ORD10636,2024-08-02,CUST1102,Tablet,Electronics,South,Rahul,Distributor,3,26784.83,0.0,80354.49,0.0,80354.49,64283.59,16070.9,Credit Card,Completed,2024,8,August,Q3
ORD10637,2024-08-03,CUST1074,Headphones,Accessories,Central,Sneha,Online,10,3348.05,0.05,33480.5,1674.02,31806.48,23854.86,7951.62,UPI,Completed,2024,8,August,Q3
ORD10638,2024-08-04,CUST1148,Office Chair,Furniture,Central,Sneha,Online,1,12085.78,0.0,12085.78,0.0,12085.78,9185.19,2900.59,Cash,Completed,2024,8,August,Q3
ORD10639,2024-08-05,CUST1096,Desk,Furniture,South,Priya,Distributor,1,18302.66,0.15,18302.66,2745.4,15557.26,12290.24,3267.02,Credit Card,Completed,2024,8,August,Q3
ORD10640,2024-08-06,CUST1037,Printer,Office Equipment,East,Rahul,Online,8,14350.37,0.15,114802.96,17220.44,97582.52,80993.49,16589.03,Credit Card,Completed,2024,8,August,Q3
ORD10641,2024-08-07,CUST1099,Desk,Furniture,North,Sneha,Retail Store,3,19148.23,0.1,57444.69,5744.47,51700.22,40843.17,10857.05,Cash,Completed,2024,8,August,Q3
ORD10642,2024-08-08,CUST1094,Laptop,Electronics,South,Rahul,Distributor,7,63202.37,0.05,442416.59,22120.83,420295.76,344642.52,75653.24,Debit Card,Completed,2024,8,August,Q3
ORD10643,2024-08-09,CUST1126,Mouse,Accessories,North,Rahul,Online,5,1230.76,0.1,6153.8,615.38,5538.42,3876.89,1661.53,Net Banking,Completed,2024,8,August,Q3
ORD10644,2024-08-10,CUST1154,Smartphone,Electronics,North,Sneha,Online,8,38221.07,0.0,305768.56,0.0,305768.56,256845.59,48922.97,Debit Card,Completed,2024,8,August,Q3
ORD10645,2024-08-11,CUST1166,Tablet,Electronics,Central,Priya,Retail Store,7,26932.52,0.15,188527.64,28279.15,160248.49,128198.79,32049.7,Credit Card,Completed,2024,8,August,Q3
ORD10646,2024-08-12,CUST1129,Printer,Office Equipment,East,Arjun,Online,1,14927.94,0.05,14927.94,746.4,14181.54,11770.68,2410.86,UPI,Completed,2024,8,August,Q3
ORD10647,2024-08-12,CUST1019,Desk,Furniture,South,Pooja,Retail Store,4,18560.77,0.15,74243.08,11136.46,63106.62,49854.23,13252.39,Net Banking,Completed,2024,8,August,Q3
ORD10648,2024-08-13,CUST1041,Headphones,Accessories,Central,Sneha,Retail Store,4,3327.59,0.15,13310.36,1996.55,11313.81,8485.36,2828.45,Credit Card,Completed,2024,8,August,Q3
ORD10649,2024-08-14,CUST1108,Office Chair,Furniture,East,Arjun,Retail Store,3,12260.33,0.1,36780.99,3678.1,33102.89,25158.2,7944.69,Cash,Completed,2024,8,August,Q3
ORD10650,2024-08-15,CUST1093,Laptop,Electronics,South,Pooja,Distributor,2,69654.34,0.0,139308.68,0.0,-139308.68,114233.12,-25075.56,Debit Card,Returned,2024,8,August,Q3
ORD10651,2024-08-16,CUST1138,Office Chair,Furniture,East,Arjun,Distributor,2,11753.59,0.0,23507.18,0.0,-23507.18,17865.46,-5641.72,Net Banking,Returned,2024,8,August,Q3
ORD10652,2024-08-17,CUST1062,Mouse,Accessories,Central,Neha,Online,8,1261.68,0.1,10093.44,1009.34,9084.1,6358.87,2725.23,Net Banking,Completed,2024,8,August,Q3
ORD10653,2024-08-18,CUST1023,Laptop,Electronics,West,Arjun,Retail Store,5,64574.17,0.15,322870.85,48430.63,-274440.22,225040.98,-49399.24,UPI,Returned,2024,8,August,Q3
ORD10654,2024-08-19,CUST1003,Printer,Office Equipment,Central,Amit,Online,3,16095.66,0.1,48286.98,4828.7,43458.28,36070.37,7387.91,UPI,Completed,2024,8,August,Q3
ORD10655,2024-08-20,CUST1158,Printer,Office Equipment,West,Sneha,Retail Store,3,15863.26,0.1,47589.78,4758.98,42830.8,35549.56,7281.24,Cash,Completed,2024,8,August,Q3
ORD10656,2024-08-21,CUST1018,Office Chair,Furniture,South,Amit,Online,6,12806.65,0.15,76839.9,11525.98,65313.92,49638.58,15675.34,Debit Card,Completed,2024,8,August,Q3
ORD10657,2024-08-22,CUST1047,Printer,Office Equipment,East,Amit,Retail Store,4,14211.22,0.0,56844.88,0.0,56844.88,47181.25,9663.63,Debit Card,Completed,2024,8,August,Q3
ORD10658,2024-08-23,CUST1093,Desk,Furniture,West,Pooja,Retail Store,9,18687.82,0.05,168190.38,8409.52,159780.86,126226.88,33553.98,UPI,Completed,2024,8,August,Q3
ORD10659,2024-08-23,CUST1040,Desk,Furniture,South,Rahul,Online,9,18582.8,0.1,167245.2,16724.52,150520.68,118911.34,31609.34,Net Banking,Completed,2024,8,August,Q3
ORD10660,2024-08-24,CUST1167,Tablet,Electronics,North,Priya,Online,8,26002.42,0.0,208019.36,0.0,208019.36,166415.49,41603.87,Credit Card,Completed,2024,8,August,Q3
ORD10661,2024-08-25,CUST1132,Tablet,Electronics,Central,Amit,Distributor,2,28334.16,0.0,56668.32,0.0,56668.32,45334.66,11333.66,UPI,Completed,2024,8,August,Q3
ORD10662,2024-08-26,CUST1003,Laptop,Electronics,East,Arjun,Online,6,65385.12,0.0,392310.72,0.0,392310.72,321694.79,70615.93,Net Banking,Completed,2024,8,August,Q3
ORD10663,2024-08-27,CUST1001,Laptop,Electronics,South,Priya,Online,1,62566.08,0.1,62566.08,6256.61,56309.47,46173.77,10135.7,Net Banking,Completed,2024,8,August,Q3
ORD10664,2024-08-28,CUST1031,Monitor,Electronics,North,Amit,Distributor,10,17120.35,0.05,171203.5,8560.18,162643.32,126861.79,35781.53,Debit Card,Completed,2024,8,August,Q3
ORD10665,2024-08-29,CUST1092,Tablet,Electronics,East,Amit,Retail Store,5,27856.11,0.15,139280.55,20892.08,118388.47,94710.78,23677.69,Cash,Completed,2024,8,August,Q3
ORD10666,2024-08-30,CUST1062,Monitor,Electronics,West,Rahul,Distributor,4,19131.47,0.0,76525.88,0.0,76525.88,59690.19,16835.69,Net Banking,Completed,2024,8,August,Q3
ORD10667,2024-08-31,CUST1031,Mouse,Accessories,Central,Priya,Distributor,10,1235.65,0.0,12356.5,0.0,12356.5,8649.55,3706.95,Debit Card,Completed,2024,8,August,Q3
ORD10668,2024-09-01,CUST1031,Mouse,Accessories,Central,Rahul,Distributor,4,1241.73,0.0,4966.92,0.0,4966.92,3476.84,1490.08,UPI,Completed,2024,9,September,Q3
ORD10669,2024-09-02,CUST1148,Laptop,Electronics,West,Rahul,Retail Store,1,60314.82,0.05,60314.82,3015.74,57299.08,46985.25,10313.83,UPI,Completed,2024,9,September,Q3
ORD10670,2024-09-02,CUST1171,Monitor,Electronics,North,Arjun,Online,8,18914.67,0.1,151317.36,15131.74,136185.62,106224.78,29960.84,Cash,Completed,2024,9,September,Q3
ORD10671,2024-09-03,CUST1093,Office Chair,Furniture,South,Neha,Online,5,11849.02,0.05,59245.1,2962.26,56282.84,42774.96,13507.88,Net Banking,Completed,2024,9,September,Q3
ORD10672,2024-09-04,CUST1172,Tablet,Electronics,Central,Priya,Online,8,26880.45,0.0,215043.6,0.0,215043.6,172034.88,43008.72,UPI,Completed,2024,9,September,Q3
ORD10673,2024-09-05,CUST1034,Desk,Furniture,North,Neha,Distributor,5,16972.68,0.2,84863.4,16972.68,67890.72,53633.67,14257.05,UPI,Completed,2024,9,September,Q3
ORD10674,2024-09-06,CUST1039,Printer,Office Equipment,Central,Pooja,Retail Store,3,14570.75,0.05,43712.25,2185.61,41526.64,34467.11,7059.53,Net Banking,Completed,2024,9,September,Q3
ORD10675,2024-09-07,CUST1144,Mouse,Accessories,Central,Arjun,Online,10,1148.21,0.15,11482.1,1722.32,9759.78,6831.85,2927.93,Cash,Completed,2024,9,September,Q3
ORD10676,2024-09-08,CUST1034,Monitor,Electronics,South,Arjun,Online,10,19144.12,0.15,191441.2,28716.18,162725.02,126925.52,35799.5,Cash,Completed,2024,9,September,Q3
ORD10677,2024-09-09,CUST1062,Mouse,Accessories,North,Priya,Distributor,9,1247.3,0.05,11225.7,561.29,10664.41,7465.09,3199.32,UPI,Completed,2024,9,September,Q3
ORD10678,2024-09-10,CUST1068,Smartphone,Electronics,Central,Sneha,Retail Store,2,37233.23,0.15,74466.46,11169.97,63296.49,53169.05,10127.44,Credit Card,Completed,2024,9,September,Q3
ORD10679,2024-09-11,CUST1100,Smartphone,Electronics,West,Rahul,Retail Store,5,40555.8,0.1,202779.0,20277.9,182501.1,153300.92,29200.18,Credit Card,Completed,2024,9,September,Q3
ORD10680,2024-09-12,CUST1130,Office Chair,Furniture,East,Rahul,Distributor,5,12705.52,0.1,63527.6,6352.76,57174.84,43452.88,13721.96,Debit Card,Completed,2024,9,September,Q3
ORD10681,2024-09-13,CUST1062,Office Chair,Furniture,South,Arjun,Retail Store,6,12366.16,0.1,74196.96,7419.7,66777.26,50750.72,16026.54,Debit Card,Completed,2024,9,September,Q3
ORD10682,2024-09-13,CUST1013,Monitor,Electronics,South,Vikram,Retail Store,9,17566.3,0.05,158096.7,7904.84,150191.86,117149.65,33042.21,Net Banking,Completed,2024,9,September,Q3
ORD10683,2024-09-14,CUST1049,Desk,Furniture,East,Pooja,Online,4,16815.01,0.2,67260.04,13452.01,53808.03,42508.34,11299.69,Cash,Completed,2024,9,September,Q3
ORD10684,2024-09-15,CUST1021,Laptop,Electronics,North,Neha,Distributor,8,61006.9,0.0,488055.2,0.0,488055.2,400205.26,87849.94,Net Banking,Completed,2024,9,September,Q3
ORD10685,2024-09-16,CUST1071,Tablet,Electronics,East,Priya,Retail Store,2,27808.36,0.05,55616.72,2780.84,52835.88,42268.7,10567.18,Credit Card,Completed,2024,9,September,Q3
ORD10686,2024-09-17,CUST1084,Keyboard,Accessories,South,Arjun,Retail Store,2,2403.73,0.0,4807.46,0.0,4807.46,3461.37,1346.09,Debit Card,Completed,2024,9,September,Q3
ORD10687,2024-09-18,CUST1006,Smartphone,Electronics,East,Amit,Online,5,38194.72,0.15,190973.6,28646.04,162327.56,136355.15,25972.41,Cash,Completed,2024,9,September,Q3
ORD10688,2024-09-19,CUST1061,Headphones,Accessories,East,Neha,Retail Store,8,3729.64,0.05,29837.12,1491.86,28345.26,21258.94,7086.32,UPI,Completed,2024,9,September,Q3
ORD10689,2024-09-20,CUST1165,Office Chair,Furniture,East,Pooja,Retail Store,8,12110.89,0.15,96887.12,14533.07,82354.05,62589.08,19764.97,Cash,Completed,2024,9,September,Q3
ORD10690,2024-09-21,CUST1020,Smartphone,Electronics,South,Vikram,Retail Store,7,41679.52,0.1,291756.64,29175.66,262580.98,220568.02,42012.96,Cash,Completed,2024,9,September,Q3
ORD10691,2024-09-22,CUST1060,Tablet,Electronics,West,Rahul,Distributor,5,29477.5,0.1,147387.5,14738.75,132648.75,106119.0,26529.75,Credit Card,Completed,2024,9,September,Q3
ORD10692,2024-09-23,CUST1085,Printer,Office Equipment,West,Amit,Distributor,1,14905.69,0.1,14905.69,1490.57,13415.12,11134.55,2280.57,Debit Card,Completed,2024,9,September,Q3
ORD10693,2024-09-23,CUST1050,Keyboard,Accessories,North,Amit,Distributor,3,2351.43,0.0,7054.29,0.0,7054.29,5079.09,1975.2,Credit Card,Completed,2024,9,September,Q3
ORD10694,2024-09-24,CUST1087,Laptop,Electronics,East,Sneha,Distributor,7,63062.64,0.0,441438.48,0.0,441438.48,361979.55,79458.93,UPI,Completed,2024,9,September,Q3
ORD10695,2024-09-25,CUST1082,Printer,Office Equipment,West,Arjun,Distributor,9,14142.6,0.05,127283.4,6364.17,120919.23,100362.96,20556.27,Cash,Completed,2024,9,September,Q3
ORD10696,2024-09-26,CUST1052,Smartphone,Electronics,North,Vikram,Online,9,42178.69,0.05,379608.21,18980.41,360627.8,302927.35,57700.45,UPI,Completed,2024,9,September,Q3
ORD10697,2024-09-27,CUST1164,Monitor,Electronics,West,Pooja,Distributor,5,17815.9,0.05,89079.5,4453.98,84625.52,66007.91,18617.61,Credit Card,Completed,2024,9,September,Q3
ORD10698,2024-09-28,CUST1019,Printer,Office Equipment,West,Rahul,Retail Store,10,15769.93,0.1,157699.3,15769.93,141929.37,117801.38,24127.99,UPI,Completed,2024,9,September,Q3
ORD10699,2024-09-29,CUST1035,Mouse,Accessories,North,Pooja,Retail Store,10,1105.12,0.0,11051.2,0.0,11051.2,7735.84,3315.36,Cash,Completed,2024,9,September,Q3
ORD10700,2024-09-30,CUST1082,Office Chair,Furniture,South,Neha,Distributor,5,11733.12,0.1,58665.6,5866.56,52799.04,40127.27,12671.77,Credit Card,Completed,2024,9,September,Q3
ORD10701,2024-10-01,CUST1131,Desk,Furniture,Central,Arjun,Distributor,9,18800.63,0.0,169205.67,0.0,0.0,133672.48,0.0,Debit Card,Cancelled,2024,10,October,Q4
ORD10702,2024-10-02,CUST1069,Keyboard,Accessories,West,Sneha,Distributor,4,2485.43,0.1,9941.72,994.17,8947.55,6442.24,2505.31,Credit Card,Completed,2024,10,October,Q4
ORD10703,2024-10-03,CUST1130,Printer,Office Equipment,Central,Vikram,Retail Store,8,14517.37,0.1,116138.96,11613.9,104525.06,86755.8,17769.26,Net Banking,Completed,2024,10,October,Q4
ORD10704,2024-10-04,CUST1110,Monitor,Electronics,South,Arjun,Online,9,18306.91,0.15,164762.19,24714.33,140047.86,109237.33,30810.53,Debit Card,Completed,2024,10,October,Q4
ORD10705,2024-10-04,CUST1134,Desk,Furniture,Central,Sneha,Distributor,7,18643.41,0.0,130503.87,0.0,130503.87,103098.06,27405.81,Credit Card,Completed,2024,10,October,Q4
ORD10706,2024-10-05,CUST1049,Office Chair,Furniture,West,Arjun,Distributor,8,11090.8,0.15,88726.4,13308.96,75417.44,57317.25,18100.19,Credit Card,Completed,2024,10,October,Q4
ORD10707,2024-10-06,CUST1058,Keyboard,Accessories,West,Rahul,Retail Store,10,2691.25,0.15,26912.5,4036.88,22875.62,16470.45,6405.17,Credit Card,Completed,2024,10,October,Q4
ORD10708,2024-10-07,CUST1034,Tablet,Electronics,Central,Amit,Distributor,5,27131.03,0.1,135655.15,13565.52,122089.63,97671.7,24417.93,Net Banking,Completed,2024,10,October,Q4
ORD10709,2024-10-08,CUST1158,Desk,Furniture,East,Rahul,Distributor,7,18737.57,0.1,131162.99,13116.3,118046.69,93256.89,24789.8,Credit Card,Completed,2024,10,October,Q4
ORD10710,2024-10-09,CUST1094,Tablet,Electronics,South,Pooja,Distributor,3,29691.19,0.0,89073.57,0.0,89073.57,71258.86,17814.71,Cash,Completed,2024,10,October,Q4
ORD10711,2024-10-10,CUST1167,Printer,Office Equipment,West,Rahul,Retail Store,6,15926.27,0.0,95557.62,0.0,95557.62,79312.82,16244.8,Cash,Completed,2024,10,October,Q4
ORD10712,2024-10-11,CUST1130,Printer,Office Equipment,West,Neha,Online,3,14544.91,0.2,43634.73,8726.95,34907.78,28973.46,5934.32,Credit Card,Completed,2024,10,October,Q4
ORD10713,2024-10-12,CUST1048,Office Chair,Furniture,South,Pooja,Online,6,11279.99,0.0,67679.94,0.0,67679.94,51436.75,16243.19,UPI,Completed,2024,10,October,Q4
ORD10714,2024-10-13,CUST1146,Headphones,Accessories,East,Sneha,Online,7,3562.16,0.1,24935.12,2493.51,22441.61,16831.21,5610.4,UPI,Completed,2024,10,October,Q4
ORD10715,2024-10-14,CUST1075,Printer,Office Equipment,North,Pooja,Retail Store,7,14101.81,0.2,98712.67,19742.53,78970.14,65545.22,13424.92,Debit Card,Completed,2024,10,October,Q4
ORD10716,2024-10-14,CUST1050,Smartphone,Electronics,Central,Priya,Distributor,1,41637.07,0.0,41637.07,0.0,41637.07,34975.14,6661.93,Credit Card,Completed,2024,10,October,Q4
ORD10717,2024-10-15,CUST1033,Smartphone,Electronics,South,Amit,Online,9,41075.26,0.0,369677.34,0.0,369677.34,310528.97,59148.37,UPI,Completed,2024,10,October,Q4
ORD10718,2024-10-16,CUST1049,Keyboard,Accessories,Central,Arjun,Online,4,2499.9,0.2,9999.6,1999.92,7999.68,5759.77,2239.91,Net Banking,Completed,2024,10,October,Q4
ORD10719,2024-10-17,CUST1043,Keyboard,Accessories,Central,Rahul,Retail Store,1,2544.32,0.0,2544.32,0.0,2544.32,1831.91,712.41,Debit Card,Completed,2024,10,October,Q4
ORD10720,2024-10-18,CUST1041,Office Chair,Furniture,East,Neha,Retail Store,10,11389.35,0.1,113893.5,11389.35,102504.15,77903.15,24601.0,Net Banking,Completed,2024,10,October,Q4
ORD10721,2024-10-19,CUST1011,Mouse,Accessories,Central,Rahul,Retail Store,3,1281.58,0.0,3844.74,0.0,3844.74,2691.32,1153.42,Cash,Completed,2024,10,October,Q4
ORD10722,2024-10-20,CUST1145,Desk,Furniture,North,Vikram,Online,10,17274.89,0.05,172748.9,8637.44,164111.46,129648.05,34463.41,Net Banking,Completed,2024,10,October,Q4
ORD10723,2024-10-21,CUST1042,Keyboard,Accessories,North,Sneha,Distributor,5,2325.09,0.05,11625.45,581.27,11044.18,7951.81,3092.37,Credit Card,Completed,2024,10,October,Q4
ORD10724,2024-10-22,CUST1079,Tablet,Electronics,Central,Sneha,Retail Store,10,28279.78,0.1,282797.8,28279.78,254518.02,203614.42,50903.6,Cash,Completed,2024,10,October,Q4
ORD10725,2024-10-23,CUST1049,Laptop,Electronics,West,Pooja,Online,6,67965.55,0.15,407793.3,61169.0,346624.3,284231.93,62392.37,Credit Card,Completed,2024,10,October,Q4
ORD10726,2024-10-24,CUST1064,Printer,Office Equipment,East,Priya,Distributor,3,15989.19,0.05,47967.57,2398.38,45569.19,37822.43,7746.76,Cash,Completed,2024,10,October,Q4
ORD10727,2024-10-25,CUST1032,Laptop,Electronics,West,Pooja,Online,8,60267.71,0.15,482141.68,72321.25,409820.43,336052.75,73767.68,Net Banking,Completed,2024,10,October,Q4
ORD10728,2024-10-25,CUST1006,Headphones,Accessories,West,Amit,Distributor,5,3234.03,0.0,16170.15,0.0,16170.15,12127.61,4042.54,Credit Card,Completed,2024,10,October,Q4
ORD10729,2024-10-26,CUST1149,Mouse,Accessories,East,Rahul,Distributor,10,1198.74,0.0,11987.4,0.0,11987.4,8391.18,3596.22,Credit Card,Completed,2024,10,October,Q4
ORD10730,2024-10-27,CUST1165,Office Chair,Furniture,West,Neha,Retail Store,9,12317.96,0.1,110861.64,11086.16,99775.48,75829.36,23946.12,Credit Card,Completed,2024,10,October,Q4
ORD10731,2024-10-28,CUST1032,Tablet,Electronics,North,Arjun,Online,6,29140.76,0.2,174844.56,34968.91,139875.65,111900.52,27975.13,Net Banking,Completed,2024,10,October,Q4
ORD10732,2024-10-29,CUST1095,Desk,Furniture,East,Neha,Distributor,8,17303.35,0.2,138426.8,27685.36,110741.44,87485.74,23255.7,Debit Card,Completed,2024,10,October,Q4
ORD10733,2024-10-30,CUST1104,Keyboard,Accessories,West,Arjun,Online,8,2649.69,0.0,21197.52,0.0,21197.52,15262.21,5935.31,Net Banking,Completed,2024,10,October,Q4
ORD10734,2024-10-31,CUST1054,Desk,Furniture,North,Vikram,Retail Store,9,16732.92,0.0,150596.28,0.0,150596.28,118971.06,31625.22,Net Banking,Completed,2024,10,October,Q4
ORD10735,2024-11-01,CUST1154,Mouse,Accessories,West,Rahul,Online,2,1132.47,0.0,2264.94,0.0,2264.94,1585.46,679.48,Net Banking,Completed,2024,11,November,Q4
ORD10736,2024-11-02,CUST1167,Tablet,Electronics,West,Amit,Online,1,26600.25,0.05,26600.25,1330.01,25270.24,20216.19,5054.05,Credit Card,Completed,2024,11,November,Q4
ORD10737,2024-11-03,CUST1031,Smartphone,Electronics,South,Vikram,Online,5,41745.27,0.05,208726.35,10436.32,198290.03,166563.63,31726.4,Debit Card,Completed,2024,11,November,Q4
ORD10738,2024-11-04,CUST1016,Keyboard,Accessories,South,Sneha,Retail Store,7,2304.09,0.15,16128.63,2419.29,13709.34,9870.72,3838.62,UPI,Completed,2024,11,November,Q4
ORD10739,2024-11-04,CUST1066,Desk,Furniture,South,Priya,Online,6,19356.97,0.0,116141.82,0.0,116141.82,91752.04,24389.78,UPI,Completed,2024,11,November,Q4
ORD10740,2024-11-05,CUST1017,Office Chair,Furniture,Central,Sneha,Distributor,8,12469.62,0.1,99756.96,9975.7,89781.26,68233.76,21547.5,UPI,Completed,2024,11,November,Q4
ORD10741,2024-11-06,CUST1142,Printer,Office Equipment,South,Pooja,Retail Store,3,14944.68,0.05,44834.04,2241.7,42592.34,35351.64,7240.7,Net Banking,Completed,2024,11,November,Q4
ORD10742,2024-11-07,CUST1037,Desk,Furniture,South,Rahul,Distributor,3,16883.27,0.0,50649.81,0.0,50649.81,40013.35,10636.46,Credit Card,Completed,2024,11,November,Q4
ORD10743,2024-11-08,CUST1021,Headphones,Accessories,South,Amit,Distributor,8,3639.82,0.0,29118.56,0.0,29118.56,21838.92,7279.64,Net Banking,Completed,2024,11,November,Q4
ORD10744,2024-11-09,CUST1160,Tablet,Electronics,West,Arjun,Distributor,7,28249.61,0.05,197747.27,9887.36,187859.91,150287.93,37571.98,Debit Card,Completed,2024,11,November,Q4
ORD10745,2024-11-10,CUST1156,Office Chair,Furniture,East,Amit,Online,1,11092.1,0.1,11092.1,1109.21,9982.89,7587.0,2395.89,Cash,Completed,2024,11,November,Q4
ORD10746,2024-11-11,CUST1089,Laptop,Electronics,East,Amit,Distributor,8,69145.02,0.0,553160.16,0.0,553160.16,453591.33,99568.83,Net Banking,Completed,2024,11,November,Q4
ORD10747,2024-11-12,CUST1073,Headphones,Accessories,Central,Sneha,Distributor,3,3296.04,0.1,9888.12,988.81,8899.31,6674.48,2224.83,UPI,Completed,2024,11,November,Q4
ORD10748,2024-11-13,CUST1010,Mouse,Accessories,South,Neha,Online,3,1234.18,0.2,3702.54,740.51,2962.03,2073.42,888.61,Net Banking,Completed,2024,11,November,Q4
